Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Product_ID,Region,State,City,Sales,Quantity,Discount,Profit,Profit_Margin,Year,Quarter,Year_Month
916,US-2014-141215,2014-06-15,2014-06-21,Standard Class,KL-16555,FUR-TA-10001520,Central,Texas,San Antonio,99.918,2,0.3,-18.5562,-0.18571428571428572,2014,2,2014-06
917,US-2014-141215,2014-06-15,2014-06-21,Standard Class,KL-16555,FUR-CH-10003379,Central,Texas,San Antonio,797.944,4,0.3,-56.996,-0.07142857142857144,2014,2,2014-06
918,US-2014-141215,2014-06-15,2014-06-21,Standard Class,KL-16555,OFF-BI-10002706,Central,Texas,San Antonio,8.568,3,0.8,-14.5656,-1.7,2014,2,2014-06
919,CA-2016-165218,2016-03-05,2016-03-11,Standard Class,RW-19630,OFF-EN-10000056,Central,Texas,Dallas,149.352,3,0.2,50.4063,0.3375,2016,1,2016-03
920,CA-2016-165218,2016-03-05,2016-03-11,Standard Class,RW-19630,OFF-ST-10001558,Central,Texas,Dallas,12.992,1,0.2,-0.812,-0.0625,2016,1,2016-03
921,CA-2014-138296,2014-12-05,2014-12-12,Standard Class,RC-19825,OFF-ST-10002444,South,Virginia,Alexandria,24.56,2,0.0,6.8768,0.28,2014,4,2014-12
922,CA-2015-111164,2015-04-11,2015-04-15,Standard Class,SE-20110,TEC-AC-10002473,East,New York,New York City,85.14,3,0.0,34.9074,0.41000000000000003,2015,2,2015-04
923,CA-2015-111164,2015-04-11,2015-04-15,Standard Class,SE-20110,TEC-PH-10004531,East,New York,New York City,21.99,1,0.0,10.5552,0.48,2015,2,2015-04
924,CA-2015-111164,2015-04-11,2015-04-15,Standard Class,SE-20110,OFF-AP-10004487,East,New York,New York City,406.6,5,0.0,113.848,0.27999999999999997,2015,2,2015-04
925,CA-2016-149797,2016-09-15,2016-09-20,Standard Class,AH-10075,OFF-BI-10003650,East,New York,New York City,841.568,2,0.2,294.5488,0.35000000000000003,2016,3,2016-09
926,CA-2014-132962,2014-09-13,2014-09-16,First Class,JM-15535,OFF-PA-10003543,East,Pennsylvania,Philadelphia,15.552,3,0.2,5.4432,0.35000000000000003,2014,3,2014-09
927,CA-2014-132962,2014-09-13,2014-09-16,First Class,JM-15535,TEC-AC-10004353,East,Pennsylvania,Philadelphia,252.0,5,0.2,53.55,0.2125,2014,3,2014-09
928,CA-2015-115091,2015-10-05,2015-10-09,Standard Class,JJ-15760,OFF-AR-10000658,South,Virginia,Springfield,46.2,4,0.0,12.936,0.27999999999999997,2015,4,2015-10
929,CA-2015-115091,2015-10-05,2015-10-09,Standard Class,JJ-15760,OFF-AP-10000696,South,Virginia,Springfield,28.84,2,0.0,9.5172,0.33,2015,4,2015-10
930,CA-2017-144932,2017-04-14,2017-04-17,First Class,AB-10165,OFF-AR-10003560,East,Ohio,Toledo,14.592,3,0.2,2.5536,0.175,2017,2,2017-04
931,CA-2017-144932,2017-04-14,2017-04-17,First Class,AB-10165,OFF-AR-10001468,East,Ohio,Toledo,89.856,3,0.2,21.3408,0.23750000000000004,2017,2,2017-04
932,CA-2017-144932,2017-04-14,2017-04-17,First Class,AB-10165,OFF-PA-10004971,East,Ohio,Toledo,13.872,3,0.2,5.0286,0.3625,2017,2,2017-04
933,CA-2017-114216,2017-09-02,2017-09-06,Standard Class,RK-19300,OFF-PA-10002195,East,Pennsylvania,Philadelphia,12.192,3,0.2,4.1148,0.33749999999999997,2017,3,2017-09
934,CA-2016-140081,2016-06-20,2016-06-24,Standard Class,CG-12040,OFF-PA-10001745,East,Pennsylvania,Philadelphia,45.056,8,0.2,15.2064,0.3375,2016,2,2016-06
935,CA-2016-140081,2016-06-20,2016-06-24,Standard Class,CG-12040,OFF-BI-10004826,East,Pennsylvania,Philadelphia,29.718,6,0.7,-21.7932,-0.7333333333333333,2016,2,2016-06
936,CA-2016-140081,2016-06-20,2016-06-24,Standard Class,CG-12040,OFF-PA-10001870,East,Pennsylvania,Philadelphia,15.552,3,0.2,5.4432,0.35000000000000003,2016,2,2016-06
937,CA-2016-140081,2016-06-20,2016-06-24,Standard Class,CG-12040,OFF-AP-10001058,East,Pennsylvania,Philadelphia,447.696,2,0.2,33.5772,0.075,2016,2,2016-06
938,US-2017-111745,2017-11-05,2017-11-06,First Class,RA-19885,TEC-AC-10003911,West,New Mexico,Farmington,159.99,1,0.0,54.3966,0.33999999999999997,2017,4,2017-11
939,CA-2015-148250,2015-12-13,2015-12-17,Standard Class,RP-19270,OFF-PA-10000289,West,California,Riverside,12.96,2,0.0,6.2208,0.4799999999999999,2015,4,2015-12
940,CA-2015-148250,2015-12-13,2015-12-17,Standard Class,RP-19270,OFF-AP-10003040,West,California,Riverside,134.48,4,0.0,34.9648,0.26,2015,4,2015-12
941,CA-2016-105760,2016-06-19,2016-06-20,First Class,KC-16255,OFF-PA-10000350,West,California,San Francisco,17.12,2,0.0,8.0464,0.47,2016,2,2016-06
942,CA-2016-142958,2016-12-13,2016-12-20,Standard Class,RW-19630,OFF-BI-10001759,West,California,Torrance,6.096,2,0.2,2.2098,0.3625,2016,4,2016-12
943,CA-2016-142958,2016-12-13,2016-12-20,Standard Class,RW-19630,FUR-TA-10000577,West,California,Torrance,1114.272,4,0.2,41.7852,0.037500000000000006,2016,4,2016-12
944,CA-2015-120880,2015-05-29,2015-06-03,Standard Class,JL-15850,OFF-PA-10004101,West,Washington,Seattle,32.4,5,0.0,15.552,0.48,2015,2,2015-05
945,CA-2015-120880,2015-05-29,2015-06-03,Standard Class,JL-15850,OFF-ST-10001496,West,Washington,Seattle,540.57,3,0.0,140.5482,0.26,2015,2,2015-05
946,CA-2015-120880,2015-05-29,2015-06-03,Standard Class,JL-15850,OFF-BI-10002931,West,Washington,Seattle,167.76,5,0.2,62.91,0.375,2015,2,2015-05
947,US-2015-140200,2015-07-26,2015-07-28,First Class,CA-12775,FUR-TA-10002356,West,Arizona,Mesa,393.165,3,0.5,-204.4458,-0.5199999999999999,2015,3,2015-07
948,US-2017-110576,2017-11-28,2017-12-02,Standard Class,RB-19795,FUR-FU-10003601,East,Pennsylvania,Philadelphia,516.488,7,0.2,-12.9122,-0.024999999999999998,2017,4,2017-11
949,US-2017-110576,2017-11-28,2017-12-02,Standard Class,RB-19795,FUR-FU-10000576,East,Pennsylvania,Philadelphia,1007.232,6,0.2,75.5424,0.075,2017,4,2017-11
950,US-2017-110576,2017-11-28,2017-12-02,Standard Class,RB-19795,FUR-TA-10004154,East,Pennsylvania,Philadelphia,2065.32,12,0.4,-619.596,-0.3,2017,4,2017-11
951,US-2017-110576,2017-11-28,2017-12-02,Standard Class,RB-19795,OFF-PA-10000788,East,Pennsylvania,Philadelphia,15.552,3,0.2,5.4432,0.35000000000000003,2017,4,2017-11
952,US-2017-110576,2017-11-28,2017-12-02,Standard Class,RB-19795,OFF-PA-10002479,East,Pennsylvania,Philadelphia,25.344,6,0.2,7.92,0.3125,2017,4,2017-11
953,CA-2017-131156,2017-04-03,2017-04-07,Standard Class,KH-16360,FUR-FU-10001940,East,Pennsylvania,Philadelphia,25.472,4,0.2,7.6416,0.3,2017,2,2017-04
954,CA-2017-136539,2017-12-28,2018-01-01,Standard Class,GH-14665,OFF-AR-10001958,Central,Texas,Round Rock,27.168,2,0.2,2.7168,0.1,2017,4,2017-12
955,CA-2017-136539,2017-12-28,2018-01-01,Standard Class,GH-14665,FUR-BO-10004709,Central,Texas,Round Rock,78.8528,2,0.32,-11.596,-0.14705882352941177,2017,4,2017-12
956,CA-2017-119305,2017-11-30,2017-12-04,Standard Class,SW-20275,OFF-ST-10000604,South,Mississippi,Jackson,173.8,5,0.0,43.45,0.25,2017,4,2017-11
957,CA-2017-102414,2017-05-15,2017-05-18,Second Class,JA-15970,TEC-PH-10002923,West,Arizona,Phoenix,29.592,1,0.2,2.5893,0.08750000000000001,2017,2,2017-05
958,CA-2017-102414,2017-05-15,2017-05-18,Second Class,JA-15970,OFF-BI-10004465,West,Arizona,Phoenix,4.752,2,0.7,-3.168,-0.6666666666666667,2017,2,2017-05
959,CA-2017-102414,2017-05-15,2017-05-18,Second Class,JA-15970,OFF-PA-10002333,West,Arizona,Phoenix,15.552,3,0.2,5.6376,0.3625,2017,2,2017-05
960,CA-2015-112571,2015-09-22,2015-09-22,Same Day,DL-12925,FUR-FU-10004188,West,California,Oceanside,204.6,2,0.0,53.196,0.26,2015,3,2015-09
961,CA-2017-152142,2017-11-14,2017-11-19,Standard Class,LW-16990,FUR-CH-10002965,West,California,San Francisco,321.568,2,0.2,28.1372,0.08750000000000001,2017,4,2017-11
962,CA-2015-160059,2015-11-27,2015-12-01,Standard Class,TB-21190,OFF-BI-10000145,South,Arkansas,Fayetteville,6.24,2,0.0,3.0576,0.48999999999999994,2015,4,2015-11
963,CA-2016-120859,2016-09-01,2016-09-04,First Class,CV-12805,OFF-EN-10001335,West,California,San Francisco,21.88,2,0.0,10.94,0.5,2016,3,2016-09
964,CA-2014-127488,2014-09-22,2014-09-24,Second Class,MS-17365,OFF-LA-10001613,South,Florida,Boca Raton,4.608,2,0.2,1.6704,0.36250000000000004,2014,3,2014-09
965,CA-2017-135279,2017-04-09,2017-04-11,First Class,BS-11800,OFF-LA-10004055,East,New York,New York City,9.82,2,0.0,4.8118,0.49,2017,2,2017-04
966,CA-2017-135279,2017-04-09,2017-04-11,First Class,BS-11800,OFF-AR-10004344,East,New York,New York City,35.97,3,0.0,9.7119,0.27,2017,2,2017-04
967,CA-2017-135279,2017-04-09,2017-04-11,First Class,BS-11800,OFF-PA-10004621,East,New York,New York City,12.96,2,0.0,6.2208,0.4799999999999999,2017,2,2017-04
968,CA-2017-135279,2017-04-09,2017-04-11,First Class,BS-11800,OFF-PA-10001281,East,New York,New York City,191.6,4,0.0,91.968,0.48000000000000004,2017,2,2017-04
969,CA-2017-135279,2017-04-09,2017-04-11,First Class,BS-11800,OFF-LA-10001613,East,New York,New York City,8.64,3,0.0,4.2336,0.49,2017,2,2017-04
970,CA-2017-135279,2017-04-09,2017-04-11,First Class,BS-11800,OFF-ST-10001097,East,New York,New York City,501.81,3,0.0,0.0,0.0,2017,2,2017-04
971,CA-2014-115791,2014-01-16,2014-01-18,Second Class,DL-13315,FUR-FU-10001095,East,Pennsylvania,Philadelphia,127.104,6,0.2,28.5984,0.225,2014,1,2014-01
972,CA-2014-115791,2014-01-16,2014-01-18,Second Class,DL-13315,TEC-PH-10004614,East,Pennsylvania,Philadelphia,124.2,3,0.4,-31.05,-0.25,2014,1,2014-01
973,CA-2014-115791,2014-01-16,2014-01-18,Second Class,DL-13315,OFF-BI-10001575,East,Pennsylvania,Philadelphia,18.588,2,0.7,-13.6312,-0.7333333333333333,2014,1,2014-01
974,CA-2014-115791,2014-01-16,2014-01-18,Second Class,DL-13315,OFF-LA-10001074,East,Pennsylvania,Philadelphia,30.072,3,0.2,10.1493,0.3375,2014,1,2014-01
975,US-2017-103247,2017-10-05,2017-10-08,Second Class,PO-19195,TEC-PH-10003555,East,New York,New York City,160.93,7,0.0,3.2186,0.019999999999999997,2017,4,2017-10
976,US-2017-103247,2017-10-05,2017-10-08,Second Class,PO-19195,OFF-BI-10004492,East,New York,New York City,75.792,3,0.2,25.5798,0.33749999999999997,2017,4,2017-10
977,US-2017-100209,2017-07-09,2017-07-15,Standard Class,TD-20995,OFF-BI-10002012,West,Oregon,Portland,1.08,2,0.7,-0.792,-0.7333333333333333,2017,3,2017-07
978,CA-2017-159366,2017-01-07,2017-01-10,First Class,BW-11110,TEC-MA-10000822,Central,Michigan,Detroit,3059.982,2,0.1,679.996,0.2222222222222222,2017,1,2017-01
979,CA-2016-145499,2016-05-30,2016-05-31,First Class,RW-19690,OFF-BI-10000848,South,North Carolina,Wilmington,3.282,2,0.7,-2.6256,-0.7999999999999999,2016,2,2016-05
980,CA-2015-157035,2015-12-09,2015-12-12,First Class,KB-16600,OFF-PA-10004156,Central,Indiana,Columbus,34.02,3,0.0,16.6698,0.48999999999999994,2015,4,2015-12
981,CA-2016-144939,2016-10-03,2016-10-08,Standard Class,EB-13870,FUR-CH-10003199,East,New York,New York City,599.292,6,0.1,93.2232,0.15555555555555556,2016,4,2016-10
982,CA-2014-163419,2014-11-11,2014-11-14,Second Class,TZ-21580,OFF-AR-10000034,West,Colorado,Louisville,3.392,1,0.2,0.8056,0.2375,2014,4,2014-11
983,CA-2014-163419,2014-11-11,2014-11-14,Second Class,TZ-21580,TEC-PH-10000560,West,Colorado,Louisville,559.984,2,0.2,55.9984,0.09999999999999999,2014,4,2014-11
984,CA-2014-163419,2014-11-11,2014-11-14,Second Class,TZ-21580,FUR-CH-10000665,West,Colorado,Louisville,603.92,5,0.2,75.49,0.125,2014,4,2014-11
985,CA-2017-100314,2017-09-29,2017-10-05,Standard Class,AS-10630,OFF-LA-10001569,Central,Texas,Pasadena,7.968,2,0.2,2.5896,0.325,2017,3,2017-09
986,CA-2017-100314,2017-09-29,2017-10-05,Standard Class,AS-10630,OFF-EN-10000461,Central,Texas,Pasadena,27.968,4,0.2,9.4392,0.33749999999999997,2017,3,2017-09
987,CA-2017-100314,2017-09-29,2017-10-05,Standard Class,AS-10630,TEC-MA-10003066,Central,Texas,Pasadena,336.51,3,0.4,44.868,0.13333333333333333,2017,3,2017-09
988,CA-2015-146829,2015-03-10,2015-03-10,Same Day,TS-21340,OFF-BI-10004022,Central,Texas,Houston,1.112,2,0.8,-1.8904,-1.7,2015,1,2015-03
989,CA-2017-167899,2017-05-21,2017-05-26,Standard Class,JG-15805,FUR-FU-10004071,East,New York,Auburn,520.05,5,0.0,72.807,0.14,2017,2,2017-05
990,CA-2017-167899,2017-05-21,2017-05-26,Standard Class,JG-15805,OFF-AR-10001988,East,New York,Auburn,17.97,3,0.0,5.2113,0.29,2017,2,2017-05
991,CA-2015-153549,2015-03-29,2015-03-31,Second Class,SL-20155,FUR-CH-10004086,South,Florida,Jacksonville,1166.92,5,0.2,131.2785,0.1125,2015,1,2015-03
992,CA-2016-110023,2016-09-09,2016-09-11,First Class,TS-21610,OFF-BI-10001036,East,New York,New York City,14.624,2,0.2,5.484,0.375,2016,3,2016-09
993,CA-2016-105585,2016-08-26,2016-08-27,First Class,RF-19735,OFF-FA-10002983,West,California,San Jose,10.23,3,0.0,4.9104,0.48,2016,3,2016-08
994,CA-2016-105585,2016-08-26,2016-08-27,First Class,RF-19735,OFF-PA-10003625,West,California,San Jose,154.9,5,0.0,69.705,0.44999999999999996,2016,3,2016-08
995,CA-2014-117639,2014-05-21,2014-05-25,Standard Class,MW-18235,OFF-BI-10003925,South,Virginia,Virginia Beach,2715.93,7,0.0,1276.4871,0.47000000000000003,2014,2,2014-05
996,CA-2014-117639,2014-05-21,2014-05-25,Standard Class,MW-18235,TEC-PH-10001530,South,Virginia,Virginia Beach,617.97,3,0.0,173.0316,0.27999999999999997,2014,2,2014-05
997,CA-2015-162537,2015-10-28,2015-11-03,Standard Class,RD-19585,OFF-EN-10003862,South,Kentucky,Henderson,10.67,1,0.0,4.9082,0.46,2015,4,2015-10
998,CA-2015-162537,2015-10-28,2015-11-03,Standard Class,RD-19585,OFF-ST-10004258,South,Kentucky,Henderson,36.63,3,0.0,9.8901,0.27,2015,4,2015-10
999,CA-2015-162537,2015-10-28,2015-11-03,Standard Class,RD-19585,FUR-FU-10002885,South,Kentucky,Henderson,24.1,5,0.0,9.158,0.37999999999999995,2015,4,2015-10
1000,CA-2015-162537,2015-10-28,2015-11-03,Standard Class,RD-19585,FUR-FU-10001918,South,Kentucky,Henderson,33.11,7,0.0,12.9129,0.39,2015,4,2015-10
1001,CA-2016-155488,2016-11-13,2016-11-17,Standard Class,FM-14290,OFF-AR-10002956,West,Washington,Vancouver,44.02,2,0.0,11.4452,0.25999999999999995,2016,4,2016-11
1002,CA-2015-124891,2015-07-31,2015-07-31,Same Day,RH-19495,TEC-AC-10003033,East,New York,New York City,2309.65,7,0.0,762.1845,0.32999999999999996,2015,3,2015-07
1003,CA-2015-124891,2015-07-31,2015-07-31,Same Day,RH-19495,FUR-TA-10002903,East,New York,New York City,1090.782,7,0.4,-290.8752,-0.2666666666666667,2015,3,2015-07
1004,CA-2015-124891,2015-07-31,2015-07-31,Same Day,RH-19495,OFF-PA-10004621,East,New York,New York City,19.44,3,0.0,9.3312,0.48000000000000004,2015,3,2015-07
1005,CA-2015-126445,2015-08-27,2015-08-31,Standard Class,RA-19945,OFF-ST-10000046,West,California,Murrieta,484.65,3,0.0,92.0835,0.19,2015,3,2015-08
1006,CA-2015-111199,2015-11-13,2015-11-17,Standard Class,JK-15730,OFF-PA-10001790,South,North Carolina,Jacksonville,115.296,3,0.2,40.3536,0.35,2015,4,2015-11
1007,CA-2015-105312,2015-11-06,2015-11-09,First Class,MT-17815,OFF-EN-10002600,West,Arizona,Scottsdale,7.08,3,0.2,2.478,0.35000000000000003,2015,4,2015-11
1008,CA-2015-105312,2015-11-06,2015-11-09,First Class,MT-17815,OFF-BI-10002049,West,Arizona,Scottsdale,4.401,3,0.7,-3.5208,-0.8,2015,4,2015-11
1009,US-2017-106705,2017-12-26,2018-01-01,Standard Class,PO-18850,OFF-PA-10001509,Central,Iowa,Burlington,44.75,5,0.0,20.585,0.46,2017,4,2017-12
1010,CA-2017-135034,2017-08-01,2017-08-03,First Class,AT-10735,TEC-PH-10003931,Central,Illinois,Chicago,95.984,2,0.2,5.999,0.0625,2017,3,2017-08
1011,CA-2014-158540,2014-11-24,2014-11-26,First Class,VG-21790,FUR-FU-10001602,West,California,San Diego,151.72,4,0.0,27.3096,0.18,2014,4,2014-11
1012,CA-2017-118437,2017-06-17,2017-06-21,Second Class,PF-19165,FUR-FU-10004848,West,Washington,Olympia,155.25,3,0.0,46.575,0.30000000000000004,2017,2,2017-06
1013,CA-2017-118437,2017-06-17,2017-06-21,Second Class,PF-19165,OFF-ST-10003722,West,Washington,Olympia,14.03,1,0.0,4.0687,0.29,2017,2,2017-06
1014,US-2015-126214,2015-12-21,2015-12-24,Second Class,JS-15880,FUR-TA-10003748,West,Washington,Seattle,1618.37,13,0.0,356.0414,0.22000000000000003,2015,4,2015-12
1015,US-2015-126214,2015-12-21,2015-12-24,Second Class,JS-15880,TEC-AC-10003198,West,Washington,Seattle,99.6,1,0.0,36.852,0.37,2015,4,2015-12
1016,CA-2015-133025,2015-09-17,2015-09-19,Second Class,MO-17800,OFF-PA-10004100,West,California,Los Angeles,32.4,5,0.0,15.552,0.48,2015,3,2015-09
1017,CA-2015-108665,2015-07-06,2015-07-10,Standard Class,KM-16225,FUR-FU-10002191,East,New York,New York City,13.96,2,0.0,6.7008,0.48,2015,3,2015-07
1018,CA-2015-108665,2015-07-06,2015-07-10,Standard Class,KM-16225,FUR-FU-10000965,East,New York,New York City,155.82,3,0.0,63.8862,0.41000000000000003,2015,3,2015-07
1019,CA-2015-108665,2015-07-06,2015-07-10,Standard Class,KM-16225,TEC-PH-10004188,East,New York,New York City,124.95,5,0.0,2.499,0.02,2015,3,2015-07
1020,CA-2015-108665,2015-07-06,2015-07-10,Standard Class,KM-16225,OFF-ST-10001526,East,New York,New York City,601.65,5,0.0,156.429,0.26,2015,3,2015-07
1021,CA-2015-124450,2015-04-27,2015-05-03,Standard Class,GT-14710,OFF-AR-10001166,East,District of Columbia,Washington,22.74,3,0.0,8.8686,0.39000000000000007,2015,2,2015-04
1022,CA-2015-124450,2015-04-27,2015-05-03,Standard Class,GT-14710,FUR-CH-10000309,East,District of Columbia,Washington,1267.53,3,0.0,316.8825,0.25,2015,2,2015-04
1023,CA-2015-124450,2015-04-27,2015-05-03,Standard Class,GT-14710,TEC-MA-10004212,East,District of Columbia,Washington,1379.92,8,0.0,648.5624,0.47,2015,2,2015-04
1024,CA-2015-167269,2015-06-16,2015-06-20,Standard Class,PB-19150,OFF-EN-10003072,East,Pennsylvania,Philadelphia,6.208,2,0.2,2.1728,0.35,2015,2,2015-06
1025,CA-2017-106964,2017-12-17,2017-12-20,First Class,HR-14770,OFF-BI-10000320,West,California,Los Angeles,11.808,2,0.2,4.2804,0.36250000000000004,2017,4,2017-12
1026,CA-2016-126529,2016-01-11,2016-01-13,Second Class,DE-13255,OFF-PA-10001166,East,Ohio,Springfield,15.552,3,0.2,5.4432,0.35000000000000003,2016,1,2016-01
1027,CA-2016-126529,2016-01-11,2016-01-13,Second Class,DE-13255,OFF-PA-10003656,East,Ohio,Springfield,63.312,3,0.2,20.5764,0.325,2016,1,2016-01
1028,CA-2016-126529,2016-01-11,2016-01-13,Second Class,DE-13255,TEC-PH-10000148,East,Ohio,Springfield,15.588,2,0.4,-9.8724,-0.6333333333333334,2016,1,2016-01
1029,CA-2014-163552,2014-07-11,2014-07-15,Standard Class,LA-16780,OFF-PA-10000474,East,New Jersey,Hackensack,177.2,5,0.0,83.284,0.4700000000000001,2014,3,2014-07
1030,CA-2014-163552,2014-07-11,2014-07-15,Standard Class,LA-16780,TEC-PH-10003885,East,New Jersey,Hackensack,197.97,3,0.0,57.4113,0.29,2014,3,2014-07
1031,CA-2014-163552,2014-07-11,2014-07-15,Standard Class,LA-16780,FUR-CH-10003379,East,New Jersey,Hackensack,854.94,3,0.0,213.735,0.25,2014,3,2014-07
1032,CA-2014-163552,2014-07-11,2014-07-15,Standard Class,LA-16780,FUR-FU-10000629,East,New Jersey,Hackensack,124.11,9,0.0,52.1262,0.42,2014,3,2014-07
1033,CA-2014-163552,2014-07-11,2014-07-15,Standard Class,LA-16780,OFF-LA-10001175,East,New Jersey,Hackensack,14.4,5,0.0,7.056,0.49,2014,3,2014-07
1034,CA-2016-109820,2016-11-20,2016-11-22,First Class,AG-10390,OFF-PA-10000955,East,Ohio,Cincinnati,15.696,3,0.2,5.1012,0.325,2016,4,2016-11
1035,CA-2016-109820,2016-11-20,2016-11-22,First Class,AG-10390,OFF-BI-10003460,East,Ohio,Cincinnati,2.628,2,0.7,-1.9272,-0.7333333333333333,2016,4,2016-11
1036,CA-2016-109820,2016-11-20,2016-11-22,First Class,AG-10390,OFF-BI-10000474,East,Ohio,Cincinnati,14.427,3,0.7,-10.5798,-0.7333333333333334,2016,4,2016-11
1037,CA-2016-113061,2016-04-22,2016-04-26,Standard Class,EL-13735,FUR-FU-10003975,Central,Missouri,Jefferson City,86.62,2,0.0,8.662,0.1,2016,2,2016-04
1038,CA-2015-127418,2015-06-13,2015-06-14,First Class,JJ-15445,OFF-BI-10003707,West,California,Los Angeles,36.624,3,0.2,13.734,0.375,2015,2,2015-06
1039,CA-2017-121818,2017-11-20,2017-11-21,First Class,JH-15430,OFF-AR-10000203,South,North Carolina,Burlington,23.968,7,0.2,2.6964,0.1125,2017,4,2017-11
1040,CA-2017-121818,2017-11-20,2017-11-21,First Class,JH-15430,OFF-AR-10004790,South,North Carolina,Burlington,28.728,3,0.2,1.7955,0.0625,2017,4,2017-11
1041,CA-2016-127670,2016-03-20,2016-03-24,Standard Class,RD-19660,FUR-TA-10001095,Central,Missouri,Saint Peters,697.16,4,0.0,146.4036,0.21000000000000002,2016,1,2016-03
1042,CA-2016-102981,2016-09-06,2016-09-09,Second Class,MO-17500,TEC-AC-10004761,East,New York,New York City,31.86,2,0.0,11.151,0.35,2016,3,2016-09
1043,CA-2016-102981,2016-09-06,2016-09-09,Second Class,MO-17500,FUR-BO-10001811,East,New York,New York City,722.352,3,0.2,90.294,0.125,2016,3,2016-09
1044,CA-2017-115651,2017-07-09,2017-07-12,First Class,NS-18640,OFF-AR-10001130,Central,Illinois,Chicago,8.84,5,0.2,2.9835,0.33749999999999997,2017,3,2017-07
1045,CA-2017-115651,2017-07-09,2017-07-12,First Class,NS-18640,OFF-AP-10000055,Central,Illinois,Chicago,58.464,9,0.8,-146.16,-2.5,2017,3,2017-07
1046,CA-2017-152702,2017-10-12,2017-10-16,Standard Class,SN-20710,FUR-CH-10002304,Central,Illinois,Rockford,254.604,14,0.3,-18.186,-0.07142857142857142,2017,4,2017-10
1047,CA-2016-169103,2016-03-08,2016-03-13,Standard Class,ZC-21910,TEC-PH-10001530,South,Florida,Miami,1363.96,5,0.2,85.2475,0.0625,2016,1,2016-03
1048,CA-2016-169103,2016-03-08,2016-03-13,Standard Class,ZC-21910,FUR-FU-10004006,South,Florida,Miami,102.36,3,0.2,-3.8385,-0.0375,2016,1,2016-03
1049,CA-2014-139192,2014-05-27,2014-06-01,Second Class,LC-16885,TEC-PH-10000486,West,California,San Francisco,1113.504,12,0.2,125.2692,0.1125,2014,2,2014-05
1050,CA-2014-139192,2014-05-27,2014-06-01,Second Class,LC-16885,TEC-AC-10001606,West,California,San Francisco,99.99,1,0.0,37.9962,0.38000000000000006,2014,2,2014-05
1051,US-2015-153500,2015-07-03,2015-07-05,First Class,DG-13300,FUR-FU-10000293,East,Pennsylvania,Philadelphia,168.464,2,0.2,-29.4812,-0.17500000000000002,2015,3,2015-07
1052,US-2015-153500,2015-07-03,2015-07-05,First Class,DG-13300,OFF-PA-10001307,East,Pennsylvania,Philadelphia,6.72,2,0.2,2.436,0.3625,2015,3,2015-07
1053,US-2015-153500,2015-07-03,2015-07-05,First Class,DG-13300,FUR-FU-10004460,East,Pennsylvania,Philadelphia,282.888,9,0.2,56.5776,0.2,2015,3,2015-07
1054,CA-2015-110667,2015-04-04,2015-04-08,Standard Class,NF-18595,OFF-AR-10000716,East,New York,New York City,11.16,2,0.0,4.3524,0.39,2015,2,2015-04
1055,CA-2015-110667,2015-04-04,2015-04-08,Standard Class,NF-18595,FUR-FU-10004622,East,New York,New York City,108.4,2,0.0,22.764,0.21,2015,2,2015-04
1056,CA-2015-110667,2015-04-04,2015-04-08,Standard Class,NF-18595,OFF-BI-10002735,East,New York,New York City,82.344,3,0.2,27.7911,0.3375,2015,2,2015-04
1057,CA-2015-110667,2015-04-04,2015-04-08,Standard Class,NF-18595,OFF-BI-10003529,East,New York,New York City,9.088,4,0.2,3.2944,0.36250000000000004,2015,2,2015-04
1058,CA-2017-167150,2017-12-10,2017-12-17,Standard Class,BP-11185,OFF-BI-10001097,West,California,San Diego,19.936,4,0.2,7.2268,0.3625,2017,4,2017-12
1059,CA-2017-167150,2017-12-10,2017-12-17,Standard Class,BP-11185,OFF-BI-10001597,West,California,San Diego,65.568,2,0.2,22.9488,0.35,2017,4,2017-12
1060,CA-2016-105284,2016-11-24,2016-12-01,Standard Class,MG-17650,OFF-FA-10001754,East,Pennsylvania,Philadelphia,4.416,3,0.2,1.6008,0.3625,2016,4,2016-11
1061,US-2015-125374,2015-03-23,2015-03-29,Standard Class,JD-16060,FUR-CH-10003396,Central,Texas,Houston,107.772,2,0.3,-29.2524,-0.2714285714285714,2015,1,2015-03
1062,CA-2015-161263,2015-04-16,2015-04-21,Standard Class,TS-21160,OFF-AP-10002350,East,Ohio,Toledo,45.216,3,0.2,4.5216,0.1,2015,2,2015-04
1063,CA-2015-161263,2015-04-16,2015-04-21,Standard Class,TS-21160,OFF-FA-10004838,East,Ohio,Toledo,10.416,7,0.2,-2.2134,-0.2125,2015,2,2015-04
1064,CA-2015-161263,2015-04-16,2015-04-21,Standard Class,TS-21160,OFF-AR-10004757,East,Ohio,Toledo,7.872,3,0.2,1.2792,0.16249999999999998,2015,2,2015-04
1065,CA-2015-161263,2015-04-16,2015-04-21,Standard Class,TS-21160,TEC-PH-10002115,East,Ohio,Toledo,118.782,3,0.4,-27.7158,-0.23333333333333336,2015,2,2015-04
1066,CA-2015-161263,2015-04-16,2015-04-21,Standard Class,TS-21160,OFF-FA-10003059,East,Ohio,Toledo,1.448,1,0.2,0.2353,0.1625,2015,2,2015-04
1067,CA-2015-161263,2015-04-16,2015-04-21,Standard Class,TS-21160,OFF-BI-10004330,East,Ohio,Toledo,55.47,5,0.7,-46.225,-0.8333333333333334,2015,2,2015-04
